Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100),Category,Resume
,Meagan King,"C++, Java",2.0,MBA,Deep Learning Specialization,Software Engineer,Reject,85561.0,2.0,50.0,,115
,Tina Smith,"NLP, TensorFlow, Pytorch",9.0,PhD,,AI Researcher,Hire,88498.0,9.0,100.0,,116
,Mr. David Boyle,"Networking, Cybersecurity, Linux, Ethical Hacking",10.0,B.Tech,,Cybersecurity Analyst,Hire,101100.0,10.0,100.0,,117
,Mariah Randolph,"React, C++, Java",5.0,PhD,AWS Certified,Software Engineer,Hire,72099.0,10.0,100.0,,118
,Sandra Freeman,"React, Java, SQL",4.0,MBA,Google ML,Software Engineer,Hire,99599.0,9.0,100.0,,119
,Joseph Carroll,"React, C++, Java, SQL",5.0,MBA,Deep Learning Specialization,Software Engineer,Hire,68881.0,8.0,100.0,,120
,Cynthia Espinoza,"Java, React",6.0,B.Sc,Google ML,Software Engineer,Hire,62463.0,0.0,80.0,,121
,Robert Carey,"Python, TensorFlow, Pytorch, NLP",4.0,B.Sc,AWS Certified,AI Researcher,Hire,47581.0,2.0,80.0,,122
,Stephen Mcdonald,"Linux, Networking, Cybersecurity, Ethical Hacking",7.0,PhD,,Cybersecurity Analyst,Hire,91604.0,3.0,100.0,,123
,Haley Gonzalez,"SQL, Java",1.0,PhD,AWS Certified,Software Engineer,Hire,74663.0,9.0,75.0,,124
,Jaime Wilson,"Java, C++, React",6.0,MBA,AWS Certified,Software Engineer,Hire,64025.0,10.0,100.0,,125
,Taylor Cunningham,"SQL, Python",9.0,B.Sc,Deep Learning Specialization,Data Scientist,Hire,66133.0,2.0,100.0,,126
,Sophia Bradley,"Machine Learning, Python, Deep Learning, SQL",5.0,M.Tech,Deep Learning Specialization,Data Scientist,Hire,95222.0,5.0,100.0,,127
,Gary Hanson,"Pytorch, Python",3.0,MBA,Deep Learning Specialization,AI Researcher,Reject,48726.0,0.0,50.0,,128
,Michael Ingram,"Linux, Networking, Ethical Hacking, Cybersecurity",8.0,B.Sc,AWS Certified,Cybersecurity Analyst,Hire,111242.0,5.0,100.0,,129
,Shannon Alvarez,"Python, NLP, Pytorch",3.0,B.Sc,Deep Learning Specialization,AI Researcher,Reject,91770.0,0.0,55.0,,130
,Jonathan Howard,"NLP, Python, Pytorch, TensorFlow",1.0,B.Sc,AWS Certified,AI Researcher,Reject,113470.0,4.0,60.0,,131
,Rebecca Reynolds,"Java, C++, SQL",0.0,B.Sc,,Software Engineer,Reject,103202.0,3.0,30.0,,132
,Eric Gregory,"Ethical Hacking, Networking, Linux, Cybersecurity",8.0,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,114147.0,4.0,100.0,,133
,Brad Stephens,"C++, Java, React, SQL",1.0,PhD,,Software Engineer,Reject,116556.0,0.0,30.0,,134
,Paul Castro,"TensorFlow, NLP, Python, Pytorch",6.0,B.Sc,Deep Learning Specialization,AI Researcher,Hire,60828.0,3.0,100.0,,135
,Elizabeth Williamson,"Networking, Cybersecurity",7.0,B.Sc,,Cybersecurity Analyst,Hire,42894.0,0.0,80.0,,136
,Mason Jones,"Linux, Cybersecurity, Ethical Hacking",4.0,M.Tech,,Cybersecurity Analyst,Hire,114988.0,5.0,80.0,,137
,Jean Clark,"Machine Learning, Python, SQL",10.0,M.Tech,Google ML,Data Scientist,Hire,88678.0,3.0,100.0,,138
,Tyler Henderson,"Deep Learning, SQL, Python, Machine Learning",4.0,M.Tech,,Data Scientist,Hire,60868.0,7.0,95.0,,139
,Jamie Robertson,"Ethical Hacking, Cybersecurity, Networking, Linux",3.0,MBA,Google ML,Cybersecurity Analyst,Hire,93303.0,1.0,65.0,,140
,Ronald Thomas,"Deep Learning, Python, SQL",3.0,B.Sc,Google ML,Data Scientist,Hire,64716.0,2.0,65.0,,141
,Ashley Peters,"Cybersecurity, Ethical Hacking, Linux",9.0,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,59885.0,2.0,100.0,,142
,Thomas Davis,"SQL, Machine Learning, Deep Learning, Python",5.0,B.Tech,,Data Scientist,Hire,89620.0,3.0,85.0,,143
,David Krause,"Networking, Linux, Cybersecurity, Ethical Hacking",10.0,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,83474.0,0.0,100.0,,144
,Tabitha Clark,"TensorFlow, Pytorch, Python",5.0,B.Tech,Google ML,AI Researcher,Hire,79333.0,5.0,100.0,,145
,Catherine Garcia,"TensorFlow, Pytorch, NLP",10.0,M.Tech,AWS Certified,AI Researcher,Hire,58221.0,8.0,100.0,,146
,Dawn Brown,"SQL, Python, Deep Learning, Machine Learning",10.0,PhD,,Data Scientist,Hire,119703.0,1.0,100.0,,147
,Joshua Hughes,"Python, Machine Learning",8.0,PhD,AWS Certified,Data Scientist,Hire,95978.0,4.0,100.0,,148
,Laurie Cervantes,"TensorFlow, NLP, Pytorch",6.0,B.Tech,Deep Learning Specialization,AI Researcher,Hire,63269.0,0.0,85.0,,149
,Shannon Johnson,"Python, Machine Learning",9.0,B.Sc,Google ML,Data Scientist,Hire,83152.0,2.0,100.0,,150
,Karen Peters,"Ethical Hacking, Networking, Linux",3.0,B.Tech,Google ML,Cybersecurity Analyst,Hire,118508.0,7.0,90.0,,151
,Jacqueline Lee,"SQL, React, Java",6.0,PhD,AWS Certified,Software Engineer,Hire,99537.0,10.0,100.0,,152
,Dale Williams,"Python, Machine Learning, SQL, Deep Learning",7.0,PhD,AWS Certified,Data Scientist,Hire,62092.0,2.0,100.0,,153
,Victoria Kennedy,"Python, Deep Learning, SQL, Machine Learning",7.0,B.Tech,Google ML,Data Scientist,Hire,65981.0,0.0,100.0,,154
,Brandon Ruiz,"Ethical Hacking, Linux, Cybersecurity",5.0,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,53855.0,8.0,100.0,,155
,Anthony Neal,"Cybersecurity, Ethical Hacking, Networking, Linux",6.0,M.Tech,,Cybersecurity Analyst,Hire,98876.0,2.0,90.0,,156
,Paul Wallace,"Linux, Ethical Hacking, Networking, Cybersecurity",6.0,B.Sc,AWS Certified,Cybersecurity Analyst,Hire,59082.0,5.0,100.0,,157
,Renee Odonnell DDS,"Pytorch, TensorFlow, Python",2.0,PhD,,AI Researcher,Reject,85955.0,1.0,40.0,,158
,Christopher White,"Ethical Hacking, Linux",6.0,B.Sc,AWS Certified,Cybersecurity Analyst,Hire,113676.0,9.0,100.0,,159
,Margaret Holmes,"Cybersecurity, Linux",2.0,MBA,Deep Learning Specialization,Cybersecurity Analyst,Reject,118103.0,1.0,45.0,,160
,Michael Le,"SQL, Machine Learning",3.0,PhD,Deep Learning Specialization,Data Scientist,Hire,112466.0,9.0,95.0,,161
,Patricia Scott,"SQL, Machine Learning",5.0,M.Tech,AWS Certified,Data Scientist,Hire,99076.0,8.0,100.0,,162
,Katie Wall,"Linux, Cybersecurity",5.0,M.Tech,,Cybersecurity Analyst,Hire,115234.0,10.0,100.0,,163
,Steven Johnson,"TensorFlow, NLP, Python",1.0,M.Tech,,AI Researcher,Reject,76442.0,2.0,35.0,,164
,Rhonda Green,"Networking, Cybersecurity, Linux, Ethical Hacking",7.0,M.Tech,Google ML,Cybersecurity Analyst,Hire,117704.0,10.0,100.0,,165
,Christopher Fletcher,"Deep Learning, SQL",2.0,PhD,,Data Scientist,Reject,89120.0,3.0,45.0,,166
,Joel Hansen,"Pytorch, NLP, Python",3.0,M.Tech,AWS Certified,AI Researcher,Hire,76100.0,6.0,85.0,,167
,Katherine Cabrera,"Networking, Cybersecurity, Ethical Hacking",2.0,B.Sc,Google ML,Cybersecurity Analyst,Hire,63016.0,7.0,80.0,,168
,Shawn Schmidt,"Java, C++, React, SQL",9.0,B.Sc,Deep Learning Specialization,Software Engineer,Hire,68144.0,2.0,100.0,,169
,Ruth Prince,"Python, Machine Learning",7.0,M.Tech,,Data Scientist,Hire,98540.0,0.0,80.0,,170
,Scott Gray,"Networking, Ethical Hacking, Cybersecurity",8.0,MBA,,Cybersecurity Analyst,Hire,44474.0,1.0,100.0,,171
,Lisa Lawson,"Deep Learning, SQL, Python",3.0,B.Sc,AWS Certified,Data Scientist,Hire,50781.0,6.0,85.0,,172
,Brenda Crawford,"React, SQL, C++",3.0,B.Tech,Google ML,Software Engineer,Hire,100722.0,5.0,80.0,,173
,Phillip Shaw,"SQL, Python",9.0,PhD,Deep Learning Specialization,Data Scientist,Hire,69101.0,8.0,100.0,,174
,Lisa Jones,"Machine Learning, Deep Learning, Python, SQL",6.0,MBA,,Data Scientist,Hire,76085.0,4.0,100.0,,175
,Dillon Hoffman,"SQL, Machine Learning, Python, Deep Learning",9.0,B.Sc,Google ML,Data Scientist,Hire,57223.0,2.0,100.0,,176
,Eric Mendez,"C++, React",1.0,MBA,,Software Engineer,Reject,55836.0,3.0,35.0,,177
,Terry Kaufman,"SQL, Deep Learning, Python, Machine Learning",8.0,B.Sc,Google ML,Data Scientist,Hire,118651.0,5.0,100.0,,178
,Andrea Clark,"Pytorch, TensorFlow",3.0,MBA,,AI Researcher,Hire,81415.0,7.0,75.0,,179
,Erin Maynard,"Networking, Cybersecurity, Ethical Hacking",8.0,MBA,,Cybersecurity Analyst,Hire,65748.0,4.0,100.0,,180
,Jared Gonzalez,"Java, React",6.0,PhD,Deep Learning Specialization,Software Engineer,Hire,54170.0,7.0,100.0,,181
,Stephen Nichols,"Machine Learning, Deep Learning, SQL, Python",1.0,PhD,,Data Scientist,Hire,60495.0,7.0,65.0,,182
,Caleb Tucker,"Pytorch, NLP",0.0,B.Sc,,AI Researcher,Reject,42924.0,7.0,45.0,,183
,Caitlin Turner,"SQL, Deep Learning, Python",5.0,PhD,,Data Scientist,Hire,89654.0,3.0,80.0,,184
,Justin Myers Jr.,"React, Java, C++, SQL",7.0,M.Tech,Deep Learning Specialization,Software Engineer,Hire,89830.0,3.0,100.0,,185
,Anthony Benson,"Java, C++, React, SQL",5.0,MBA,Deep Learning Specialization,Software Engineer,Hire,64162.0,7.0,100.0,,186
,Valerie Morrison,"Pytorch, Python",0.0,B.Sc,Deep Learning Specialization,AI Researcher,Reject,44226.0,7.0,55.0,,187
,Mary Wilson,"NLP, TensorFlow, Python",0.0,MBA,Deep Learning Specialization,AI Researcher,Reject,65417.0,3.0,40.0,,188
,Evelyn Porter,"SQL, Python, Machine Learning, Deep Learning",3.0,M.Tech,Google ML,Data Scientist,Hire,65930.0,5.0,85.0,,189
,Scott Salinas,"React, SQL, Java, C++",1.0,PhD,AWS Certified,Software Engineer,Hire,58162.0,5.0,65.0,,190
,Rachel Bridges,"Linux, Cybersecurity, Ethical Hacking",8.0,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,59707.0,8.0,100.0,,191
,Lori Porter,"Linux, Ethical Hacking",1.0,PhD,AWS Certified,Cybersecurity Analyst,Reject,60465.0,3.0,45.0,,192
,Keith Ayers,"TensorFlow, NLP, Python",3.0,MBA,Deep Learning Specialization,AI Researcher,Hire,80393.0,10.0,100.0,,193
,Nicholas Welch,"Machine Learning, SQL, Python",10.0,PhD,,Data Scientist,Hire,95170.0,6.0,100.0,,194
,Jason Carter,"Pytorch, Python, TensorFlow, NLP",9.0,B.Sc,AWS Certified,AI Researcher,Hire,114772.0,5.0,100.0,,195
,Kimberly Anderson,"Pytorch, Python",7.0,B.Tech,,AI Researcher,Hire,42236.0,6.0,100.0,,196
,John Mendoza,"Python, Deep Learning",8.0,PhD,,Data Scientist,Hire,69641.0,10.0,100.0,,197
,Audrey Haynes,"C++, SQL, Java",1.0,PhD,Deep Learning Specialization,Software Engineer,Hire,68682.0,7.0,70.0,,198
,Zachary Harris,"Ethical Hacking, Cybersecurity, Linux",3.0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Reject,113725.0,0.0,55.0,,199
,Ann Silva,"Python, TensorFlow",1.0,B.Sc,Deep Learning Specialization,AI Researcher,Reject,89941.0,4.0,50.0,,200
,Ashley Elliott,"Cybersecurity, Ethical Hacking, Linux, Networking",8.0,MBA,Google ML,Cybersecurity Analyst,Hire,102247.0,8.0,100.0,,201
,Thomas Hill,"TensorFlow, NLP",6.0,PhD,Google ML,AI Researcher,Hire,87988.0,1.0,85.0,,202
,Danny Torres,"Ethical Hacking, Cybersecurity, Networking",8.0,B.Tech,,Cybersecurity Analyst,Hire,66329.0,0.0,95.0,,203
,Tiffany Koch,"NLP, Python, TensorFlow",1.0,PhD,Deep Learning Specialization,AI Researcher,Hire,42249.0,7.0,70.0,,204
,Rachael Williams,"Java, C++",9.0,MBA,Google ML,Software Engineer,Hire,82341.0,3.0,100.0,,205
,Timothy Caldwell,"NLP, Pytorch, Python, TensorFlow",10.0,B.Sc,,AI Researcher,Hire,43594.0,4.0,100.0,,206
,Jenny Weaver,"Ethical Hacking, Linux, Cybersecurity, Networking",7.0,MBA,,Cybersecurity Analyst,Hire,116460.0,10.0,100.0,,207
,Shawn Carson,"C++, React",2.0,B.Sc,AWS Certified,Software Engineer,Hire,96027.0,5.0,65.0,,208
,Derrick Mendoza,"Cybersecurity, Ethical Hacking, Networking, Linux",1.0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,102390.0,6.0,70.0,,209
,Thomas Thompson,"Python, NLP, TensorFlow",2.0,M.Tech,Google ML,AI Researcher,Hire,90388.0,4.0,65.0,,210
,Cindy Crosby,"Machine Learning, Python, Deep Learning",3.0,B.Tech,AWS Certified,Data Scientist,Hire,99842.0,4.0,75.0,,211
,Denise Davenport,"Networking, Linux, Ethical Hacking",7.0,B.Tech,Google ML,Cybersecurity Analyst,Hire,96689.0,3.0,100.0,,212
,Wyatt Anderson,"C++, SQL",2.0,MBA,Google ML,Software Engineer,Reject,94346.0,1.0,45.0,,213
,Peter Patterson,"SQL, Java",1.0,B.Tech,Google ML,Software Engineer,Hire,45989.0,7.0,65.0,,214
,Nicholas Brown,"TensorFlow, Python, NLP",3.0,B.Tech,,AI Researcher,Reject,41769.0,3.0,60.0,,215
,Gloria Miller,"Linux, Ethical Hacking, Cybersecurity, Networking",8.0,M.Tech,AWS Certified,Cybersecurity Analyst,Hire,45438.0,3.0,100.0,,216
,Tammy Phillips,"SQL, Deep Learning, Python, Machine Learning",7.0,B.Sc,,Data Scientist,Hire,82958.0,10.0,100.0,,217
,William Murphy,"TensorFlow, Python, NLP, Pytorch",8.0,MBA,AWS Certified,AI Researcher,Hire,70446.0,8.0,100.0,,218
,John James,"Linux, Networking, Cybersecurity, Ethical Hacking",1.0,B.Sc,,Cybersecurity Analyst,Hire,40222.0,10.0,80.0,,219
,Christina Sanchez,"Pytorch, TensorFlow, Python, NLP",10.0,PhD,Google ML,AI Researcher,Hire,99512.0,2.0,100.0,,220
,Keith Ward,"Cybersecurity, Linux",9.0,PhD,,Cybersecurity Analyst,Hire,77138.0,0.0,100.0,,221
,Mark Skinner,"Python, NLP",1.0,M.Tech,Google ML,AI Researcher,Reject,98317.0,1.0,35.0,,222
,James Myers,"Python, TensorFlow, Pytorch, NLP",6.0,B.Sc,,AI Researcher,Hire,78872.0,4.0,100.0,,223
,Jon Poole,"Java, SQL",8.0,M.Tech,Deep Learning Specialization,Software Engineer,Hire,96786.0,4.0,100.0,,224
,John Weiss,"Linux, Ethical Hacking, Cybersecurity",4.0,PhD,AWS Certified,Cybersecurity Analyst,Hire,96836.0,1.0,70.0,,225
,Sean Livingston,"Cybersecurity, Networking",1.0,B.Tech,Google ML,Cybersecurity Analyst,Reject,94563.0,6.0,60.0,,226
,Jacob Long,"Python, Deep Learning, Machine Learning",2.0,B.Tech,Deep Learning Specialization,Data Scientist,Hire,106472.0,4.0,65.0,,227
,Sarah Christensen,"Linux, Networking, Ethical Hacking",7.0,B.Sc,,Cybersecurity Analyst,Hire,79874.0,6.0,100.0,,228
,Scott Young,"Python, Pytorch",3.0,PhD,Deep Learning Specialization,AI Researcher,Hire,43097.0,8.0,90.0,,229
,Christopher Dominguez,"Cybersecurity, Networking, Ethical Hacking",2.0,M.Tech,AWS Certified,Cybersecurity Analyst,Hire,102929.0,10.0,95.0,,230
,Thomas Curtis,"Python, NLP, Pytorch",1.0,MBA,Google ML,AI Researcher,Reject,113921.0,1.0,40.0,,231
,Anita Vega,"React, C++, Java, SQL",0.0,M.Tech,AWS Certified,Software Engineer,Hire,80517.0,8.0,70.0,,232
,Jennifer Lane,"Deep Learning, Python",3.0,MBA,AWS Certified,Data Scientist,Hire,110523.0,4.0,70.0,,233
,Tonya Ellison,"SQL, Java, C++, React",9.0,M.Tech,,Software Engineer,Hire,76224.0,5.0,100.0,,234
,Robert Guerrero,"Cybersecurity, Linux, Networking",0.0,MBA,Deep Learning Specialization,Cybersecurity Analyst,Reject,49774.0,7.0,60.0,,235
,Elizabeth Graham,"React, SQL",7.0,B.Tech,AWS Certified,Software Engineer,Hire,75572.0,0.0,90.0,,236
,Nancy Brown,"Ethical Hacking, Linux, Cybersecurity, Networking",1.0,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,80647.0,8.0,80.0,,237
,April Lewis,"Python, Deep Learning",5.0,B.Tech,,Data Scientist,Hire,67218.0,3.0,75.0,,238
,Tiffany Austin,"Python, TensorFlow, NLP, Pytorch",8.0,PhD,AWS Certified,AI Researcher,Hire,104942.0,5.0,100.0,,239
,Sheila Gonzalez,"Deep Learning, SQL",1.0,M.Tech,Google ML,Data Scientist,Reject,64383.0,4.0,50.0,,240
,Barbara Bernard,"Linux, Ethical Hacking",10.0,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,50784.0,0.0,100.0,,241
,Mario Savage,"Deep Learning, Machine Learning, Python, SQL",5.0,B.Tech,AWS Certified,Data Scientist,Hire,78601.0,7.0,100.0,,242
,Katherine Chase,"C++, SQL, React",8.0,B.Tech,Google ML,Software Engineer,Hire,99288.0,4.0,100.0,,243
,Rodney Diaz,"Linux, Networking",0.0,B.Tech,AWS Certified,Cybersecurity Analyst,Reject,64620.0,6.0,50.0,,244
,Michael Phelps,"NLP, Pytorch",2.0,B.Sc,Deep Learning Specialization,AI Researcher,Hire,113947.0,8.0,80.0,,245
,Christine Reyes,"Deep Learning, Python, SQL",2.0,B.Sc,Deep Learning Specialization,Data Scientist,Hire,119054.0,8.0,85.0,,246
,Daniel Alvarado,"Cybersecurity, Ethical Hacking, Linux",7.0,MBA,AWS Certified,Cybersecurity Analyst,Hire,63157.0,4.0,100.0,,247
,Ashley Moore,"Deep Learning, Machine Learning, SQL",5.0,B.Sc,Google ML,Data Scientist,Hire,41593.0,4.0,95.0,,248
,Caitlin Shaw,"SQL, Java, React, C++",4.0,MBA,Deep Learning Specialization,Software Engineer,Hire,101488.0,5.0,95.0,,249
,James Gibson,"React, Java",2.0,MBA,AWS Certified,Software Engineer,Hire,113130.0,8.0,80.0,,250
,Timothy Smith,"Python, NLP, TensorFlow, Pytorch",9.0,B.Tech,AWS Certified,AI Researcher,Hire,95912.0,10.0,100.0,,251
,Erin Maynard,"Pytorch, NLP, TensorFlow, Python",7.0,M.Tech,AWS Certified,AI Researcher,Hire,51478.0,9.0,100.0,,252
,Sherry Mcgrath,"TensorFlow, Python, Pytorch",8.0,PhD,,AI Researcher,Hire,75976.0,1.0,100.0,,253
,Juan Velez,"SQL, Machine Learning",2.0,B.Tech,,Data Scientist,Reject,116999.0,2.0,40.0,,254
,Sara Collins,"React, C++, SQL, Java",7.0,MBA,Deep Learning Specialization,Software Engineer,Hire,90437.0,5.0,100.0,,255
,Kathleen Foster,"NLP, Pytorch, TensorFlow",6.0,B.Tech,Deep Learning Specialization,AI Researcher,Hire,72164.0,4.0,100.0,,256
,Paul Williams,"Java, C++, React",9.0,M.Tech,,Software Engineer,Hire,54990.0,1.0,100.0,,257
,Jasmine Cole,"Cybersecurity, Linux",8.0,B.Sc,Google ML,Cybersecurity Analyst,Hire,90950.0,10.0,100.0,,258
,Bryan Wright,"SQL, Machine Learning, Deep Learning",0.0,B.Tech,Deep Learning Specialization,Data Scientist,Reject,113435.0,2.0,35.0,,259
,Dr. Samantha Hill MD,"TensorFlow, Pytorch, Python",8.0,B.Tech,AWS Certified,AI Researcher,Hire,78090.0,6.0,100.0,,260
,Steven Hull,"Python, Pytorch",7.0,B.Sc,Google ML,AI Researcher,Hire,71756.0,2.0,100.0,,261
,Eduardo Wilson,"Ethical Hacking, Linux, Networking",1.0,PhD,AWS Certified,Cybersecurity Analyst,Hire,59652.0,10.0,85.0,,262
,Bryan Scott,"TensorFlow, NLP",10.0,B.Sc,AWS Certified,AI Researcher,Hire,86663.0,2.0,100.0,,263
,Jessica Burnett,"Python, TensorFlow",0.0,M.Tech,AWS Certified,AI Researcher,Reject,77225.0,1.0,25.0,,264
,Kim Brown,"NLP, Python, Pytorch",1.0,MBA,AWS Certified,AI Researcher,Reject,97459.0,0.0,35.0,,265
,Maria Green MD,"NLP, TensorFlow",7.0,MBA,Google ML,AI Researcher,Hire,99118.0,1.0,95.0,,266
,Gregory Rogers,"Networking, Ethical Hacking",0.0,M.Tech,AWS Certified,Cybersecurity Analyst,Reject,74792.0,5.0,45.0,,267
,Nathaniel Yoder,"SQL, React",10.0,B.Tech,Deep Learning Specialization,Software Engineer,Hire,89543.0,5.0,100.0,,268
,Paul Lozano,"SQL, Machine Learning, Deep Learning, Python",8.0,M.Tech,Google ML,Data Scientist,Hire,109019.0,8.0,100.0,,269
,Jerry Allen,"Cybersecurity, Linux, Networking, Ethical Hacking",9.0,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,94447.0,4.0,100.0,,270
,Amy Poole,"Machine Learning, SQL, Python",0.0,PhD,Google ML,Data Scientist,Reject,43642.0,7.0,60.0,,271
,Laura Garcia,"Ethical Hacking, Cybersecurity",0.0,B.Sc,,Cybersecurity Analyst,Reject,47079.0,8.0,50.0,,272
,Cassandra Ford,"Linux, Cybersecurity",2.0,PhD,AWS Certified,Cybersecurity Analyst,Reject,48427.0,1.0,45.0,,273
,Ricky Morris,"NLP, Pytorch, Python",8.0,MBA,,AI Researcher,Hire,75898.0,3.0,100.0,,274
,Jon Hall,"Networking, Linux",3.0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,102962.0,7.0,85.0,,275
,Amber Brown,"NLP, TensorFlow",7.0,PhD,Deep Learning Specialization,AI Researcher,Hire,48195.0,0.0,90.0,,276
,Dr. Antonio Martinez,"Deep Learning, Machine Learning, Python",3.0,MBA,AWS Certified,Data Scientist,Reject,71310.0,1.0,60.0,,277
,Dwayne Taylor,"React, C++, SQL, Java",4.0,B.Tech,Deep Learning Specialization,Software Engineer,Hire,90345.0,7.0,100.0,,278
,Trevor Freeman,"Cybersecurity, Networking, Ethical Hacking",6.0,M.Tech,AWS Certified,Cybersecurity Analyst,Hire,53165.0,8.0,100.0,,279
,Kristen Santana,"Deep Learning, Machine Learning",0.0,PhD,Google ML,Data Scientist,Reject,73914.0,1.0,25.0,,280
,Rachael Hayes,"C++, SQL, React",10.0,M.Tech,Deep Learning Specialization,Software Engineer,Hire,48829.0,5.0,100.0,,281
,Gary Gonzalez,"Python, TensorFlow, Pytorch, NLP",9.0,MBA,Google ML,AI Researcher,Hire,99238.0,1.0,100.0,,282
,Mrs. Ashley Stanley,"Pytorch, Python, NLP, TensorFlow",0.0,M.Tech,Deep Learning Specialization,AI Researcher,Hire,67037.0,9.0,75.0,,283
,Sonia Mendoza,"Python, TensorFlow",3.0,B.Sc,,AI Researcher,Reject,82959.0,3.0,55.0,,284
,Tara Williams,"Python, Deep Learning",7.0,B.Tech,,Data Scientist,Hire,104891.0,2.0,90.0,,285
,Joanna Little,"Ethical Hacking, Cybersecurity, Networking",2.0,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,117219.0,5.0,70.0,,286
,Emily Sanchez,"C++, React, SQL, Java",2.0,MBA,,Software Engineer,Reject,96229.0,1.0,45.0,,287
,Rebecca Lewis,"Python, SQL, Deep Learning",10.0,B.Tech,,Data Scientist,Hire,92689.0,8.0,100.0,,288
,Jonathan Andrews,"Python, Deep Learning, SQL, Machine Learning",2.0,M.Tech,,Data Scientist,Hire,82012.0,7.0,75.0,,289
,Martin Dean,"Ethical Hacking, Networking",6.0,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,61633.0,4.0,100.0,,290
,Olivia Montgomery,"TensorFlow, Python",2.0,PhD,Deep Learning Specialization,AI Researcher,Hire,73596.0,9.0,85.0,,291
,Amanda Watson,"Cybersecurity, Networking, Linux",2.0,B.Sc,AWS Certified,Cybersecurity Analyst,Reject,104195.0,3.0,60.0,,292
,Katelyn Hopkins,"Machine Learning, Python, SQL",6.0,B.Tech,,Data Scientist,Hire,50393.0,5.0,100.0,,293
,Jeremy Shaw,"Java, C++, React, SQL",4.0,B.Sc,,Software Engineer,Hire,98181.0,8.0,100.0,,294
,Nathan Williams,"Pytorch, Python, NLP, TensorFlow",9.0,MBA,Deep Learning Specialization,AI Researcher,Hire,117784.0,3.0,100.0,,295
,Jacqueline Frederick,"Deep Learning, Python, Machine Learning, SQL",2.0,B.Sc,,Data Scientist,Hire,84282.0,6.0,70.0,,296
,Robert Cook,"Networking, Linux, Ethical Hacking, Cybersecurity",2.0,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Reject,108144.0,2.0,60.0,,297
,Jerome Schmitt,"Networking, Cybersecurity, Linux, Ethical Hacking",8.0,MBA,Google ML,Cybersecurity Analyst,Hire,104087.0,4.0,100.0,,298
,Scott Coleman,"SQL, Deep Learning",6.0,B.Tech,Google ML,Data Scientist,Hire,80534.0,6.0,100.0,,299
,Robin Mcgrath,"Python, Pytorch, TensorFlow",1.0,M.Tech,,AI Researcher,Hire,88349.0,10.0,75.0,,300
,Kristen Maynard,"Linux, Ethical Hacking",10.0,M.Tech,Google ML,Cybersecurity Analyst,Hire,71601.0,9.0,100.0,,301
,Denise Collins,"React, Java, SQL, C++",5.0,PhD,Deep Learning Specialization,Software Engineer,Hire,94954.0,10.0,100.0,,302
,Amber Dalton,"NLP, Python, TensorFlow, Pytorch",2.0,PhD,Deep Learning Specialization,AI Researcher,Hire,72948.0,10.0,100.0,,303
